1.000000000000000000e+00,3.486662524746814706e-01,2.159535207231097487e-01,2.675520050122172644e-01,-5.541821230249890928e-02,-1.572978533729169348e-01,1.480954321144568320e-01,-2.313288743954839549e-02,-2.254797303894817695e-01,7.552929203356377463e-02,-2.396855275372019450e-02,8.772953036217741307e-02,3.471571606023258760e-01,-1.423292401511597194e-01,1.728577810374468948e-01,3.299121894426608192e-01,-1.917506135822159286e-01,8.460248265053468830e-02,-1.391829972952256522e-01,8.983801687504837652e-01,1.659636583983722935e-01,3.282022494532876866e-01,3.567832425651213391e-01,5.905152459994276321e-02
3.486662524746814706e-01,1.000000000000000000e+00,3.619263425590367178e-01,3.300562151169823544e-01,-5.981890475435358567e-01,-6.151125235113685807e-01,-4.945850270057075559e-01,-4.323583274200701321e-01,-3.086614265129033474e-01,-2.000652073518918717e-01,-2.641810154430266899e-01,-1.880827301365229631e-01,7.990978628347688018e-01,-1.658524622665872306e-01,-1.417757571371247305e-01,7.951239686476592183e-01,-2.021001826058769213e-01,-1.649872847615998506e-01,9.039298572575953095e-02,2.895609960602943400e-01,3.750038453430645236e-01,9.906911665583282289e-01,8.003354722098334761e-01,-6.879168343817869402e-02
2.159535207231097487e-01,3.619263425590367178e-01,1.000000000000000000e+00,6.719164386704820080e-01,-1.577212269119793175e-01,8.125734822513767941e-02,-8.098713391318113075e-02,-5.880776584559221920e-02,-7.061997966227040457e-02,3.218261464688643159e-02,1.815485656664995173e-01,1.259860215777504344e-01,4.139260693085275999e-01,-8.414201378582704741e-03,-6.460424682435390864e-02,3.856945740695061908e-01,2.150078517705997574e-02,1.559004184271876037e-01,2.951485688804632475e-03,1.988306523196173292e-01,2.126045260550361859e-01,3.645253043946004023e-01,4.134330456178913482e-01,6.178825430774400607e-01
2.675520050122172644e-01,3.300562151169823544e-01,6.719164386704820080e-01,1.000000000000000000e+00,-6.919747923441109394e-02,4.562772987095201765e-02,-5.225724638174177733e-02,-5.298610672444650088e-02,-3.108041764973261678e-01,2.582015158421981926e-01,2.590495366892783813e-01,3.174209867962728415e-01,3.525749827146093529e-01,7.582371031686581386e-02,-1.164414799870933520e-01,2.507780918768723888e-01,8.238405927980096966e-02,3.138594550598349797e-01,-1.434674519864911381e-02,2.289510683850496386e-01,2.652125779762887214e-01,3.181648551125182967e-01,3.658607043233905731e-01,7.144082691480310165e-01
-5.541821230249890928e-02,-5.981890475435358567e-01,-1.577212269119793175e-01,-6.919747923441109394e-02,1.000000000000000000e+00,3.263218901671104399e-01,4.277952268162485971e-01,2.778462606243337629e-01,-8.903588498241726823e-02,3.338947276517034712e-01,1.457053051128582022e-01,3.296622670634015706e-01,-5.284776153258474718e-01,2.940656835679311132e-01,-7.346048587724751666e-02,-5.288078023206770339e-01,3.078762417266355245e-01,2.966578431044038511e-01,-6.679522229217818574e-02,-3.974261344082952868e-02,-4.404780141462605325e-02,-6.492676506584859064e-01,-5.280133546137213418e-01,-2.959941285702806860e-02
-1.572978533729169348e-01,-6.151125235113685807e-01,8.125734822513767941e-02,4.562772987095201765e-02,3.263218901671104399e-01,1.000000000000000000e+00,5.761488345731132776e-01,6.998076740450113187e-01,2.942216811049370717e-01,5.445479181431832627e-01,5.625619443566239886e-01,4.945399651980469935e-01,-5.080844310022911703e-01,4.313215894289426089e-01,1.174150907553421080e-01,-4.189712519936443225e-01,4.483220514485588559e-01,4.255652563270965749e-01,-8.450814965175235116e-02,-1.112971868539516240e-01,-3.481092346959591688e-01,-5.782481703734209111e-01,-5.081553294223366546e-01,4.591932678193297868e-01
1.480954321144568320e-01,-4.945850270057075559e-01,-8.098713391318113075e-02,-5.225724638174177733e-02,4.277952268162485971e-01,5.761488345731132776e-01,1.000000000000000000e+00,6.167542881483014661e-01,-7.394474552081076006e-03,4.662179792607791251e-01,3.388044581820697232e-01,4.458119218568341591e-01,-4.114200395522383813e-01,2.838066964613346621e-01,2.219908185859454930e-01,-3.480584530629576845e-01,2.669325652587301034e-01,3.946335422051645003e-01,-1.741756540862059166e-01,1.267870405859998217e-01,-1.891518475192457138e-01,-4.704736790320400153e-01,-3.938364772553302751e-01,9.242110986935464512e-02
-2.313288743954839549e-02,-4.323583274200701321e-01,-5.880776584559221920e-02,-5.298610672444650088e-02,2.778462606243337629e-01,6.998076740450113187e-01,6.167542881483014661e-01,1.000000000000000000e+00,2.115792529313526293e-01,4.126634501935826371e-01,7.228886289448352986e-01,3.197910551869331264e-01,-3.836962556603129570e-01,3.342959547441666790e-01,4.755658903866449849e-01,-3.232511938443013988e-01,3.077332393270258981e-01,2.399567403083137929e-01,-5.191535781115197423e-01,-1.302671837064106330e-01,-2.216431531555503650e-03,-4.102213405984447281e-01,-3.946553289978319556e-01,2.012238126877326228e-01
-2.254797303894817695e-01,-3.086614265129033474e-01,-7.061997966227040457e-02,-3.108041764973261678e-01,-8.903588498241726823e-02,2.942216811049370717e-01,-7.394474552081076006e-03,2.115792529313526293e-01,1.000000000000000000e+00,-4.791202939440313280e-01,1.991378859526327372e-01,-6.851792841460297989e-01,-1.526079417182250875e-01,-2.271845008363245488e-01,4.352393796163530615e-01,-2.102157929442858009e-01,-2.968185447729170812e-01,-7.123665312961613427e-01,1.301992522123289649e-02,-1.713008144062825866e-01,-2.601197562687891929e-01,-2.935862810878793194e-01,-1.612410453207734073e-01,2.975642834807445958e-01
7.552929203356377463e-02,-2.000652073518918717e-01,3.218261464688643159e-02,2.582015158421981926e-01,3.338947276517034712e-01,5.445479181431832627e-01,4.662179792607791251e-01,4.126634501935826371e-01,-4.791202939440313280e-01,1.000000000000000000e+00,2.637625133536698474e-01,8.507197743784065125e-01,-3.009709981094541020e-01,6.241343484085491999e-01,-2.151903956616344482e-01,-1.453829303308489806e-01,5.720077329183320680e-01,7.038680231900682482e-01,-1.378034197113941761e-01,4.292015323026521223e-02,-7.781481122327033040e-02,-1.872819427815847204e-01,-2.922132647937509820e-01,-3.430650357467598943e-02
-2.396855275372019450e-02,-2.641810154430266899e-01,1.815485656664995173e-01,2.590495366892783813e-01,1.457053051128582022e-01,5.625619443566239886e-01,3.388044581820697232e-01,7.228886289448352986e-01,1.991378859526327372e-01,2.637625133536698474e-01,1.000000000000000000e+00,2.290207049640386461e-01,-2.048716155733664723e-01,2.849866055577454996e-02,4.243092803892897225e-01,-2.018262210740128237e-01,1.353566827625195812e-01,1.870491637177320032e-01,-4.047555376048235787e-01,-9.005631969111557722e-02,-2.979410178798674261e-03,-2.526504062980587384e-01,-2.200236711431435288e-01,4.938891587686323748e-01
8.772953036217741307e-02,-1.880827301365229631e-01,1.259860215777504344e-01,3.174209867962728415e-01,3.296622670634015706e-01,4.945399651980469935e-01,4.458119218568341591e-01,3.197910551869331264e-01,-6.851792841460297989e-01,8.507197743784065125e-01,2.290207049640386461e-01,1.000000000000000000e+00,-2.479699180072946485e-01,5.423803121185105658e-01,-3.323233632727792819e-01,-1.277249183900601159e-01,6.223487473658876334e-01,9.721581557255087880e-01,-7.286191824363844050e-02,7.096188534636126144e-02,-5.539240355267628646e-03,-1.736975858116026616e-01,-2.399500483418263441e-01,7.934733394702143949e-02
3.471571606023258760e-01,7.990978628347688018e-01,4.139260693085275999e-01,3.525749827146093529e-01,-5.284776153258474718e-01,-5.080844310022911703e-01,-4.114200395522383813e-01,-3.836962556603129570e-01,-1.526079417182250875e-01,-3.009709981094541020e-01,-2.048716155733664723e-01,-2.479699180072946485e-01,1.000000000000000000e+00,-2.834301711069858731e-01,-1.171236768531034450e-02,6.605633579574461400e-01,-3.027726941126999138e-01,-2.009365357027065868e-01,7.431621561941850751e-02,2.901048656178800145e-01,2.550559072525370174e-01,7.957249494944120816e-01,9.521685898087643984e-01,1.055330078821740403e-01
-1.423292401511597194e-01,-1.658524622665872306e-01,-8.414201378582704741e-03,7.582371031686581386e-02,2.940656835679311132e-01,4.313215894289426089e-01,2.838066964613346621e-01,3.342959547441666790e-01,-2.271845008363245488e-01,6.241343484085491999e-01,2.849866055577454996e-02,5.423803121185105658e-01,-2.834301711069858731e-01,1.000000000000000000e+00,-5.788765334406147378e-01,-1.157174165574551827e-01,9.009482979080938314e-01,4.432313827562818775e-01,-3.676585528354401472e-02,-9.120382691595337044e-02,-1.204151727323141824e-01,-1.566533379101143486e-01,-2.804197966501587591e-01,-5.031236344905036517e-02
1.728577810374468948e-01,-1.417757571371247305e-01,-6.460424682435390864e-02,-1.164414799870933520e-01,-7.346048587724751666e-02,1.174150907553421080e-01,2.219908185859454930e-01,4.755658903866449849e-01,4.352393796163530615e-01,-2.151903956616344482e-01,4.243092803892897225e-01,-3.323233632727792819e-01,-1.171236768531034450e-02,-5.788765334406147378e-01,1.000000000000000000e+00,-1.187634224107990688e-01,-6.906441499285951302e-01,-3.515943504384722584e-01,-3.871247908681977323e-01,1.191670990440189121e-02,1.507678029868079472e-01,-1.360429927528850058e-01,-1.301656912012053718e-02,1.453524009575136722e-01
3.299121894426608192e-01,7.951239686476592183e-01,3.856945740695061908e-01,2.507780918768723888e-01,-5.288078023206770339e-01,-4.189712519936443225e-01,-3.480584530629576845e-01,-3.232511938443013988e-01,-2.102157929442858009e-01,-1.453829303308489806e-01,-2.018262210740128237e-01,-1.277249183900601159e-01,6.605633579574461400e-01,-1.157174165574551827e-01,-1.187634224107990688e-01,1.000000000000000000e+00,-1.372924254682027501e-01,-1.077990782294613731e-01,1.127972112085900980e-01,2.861484328705303226e-01,2.598254322877845413e-01,8.234271802901880211e-01,6.427264333306913491e-01,-1.762548746164267419e-02
-1.917506135822159286e-01,-2.021001826058769213e-01,2.150078517705997574e-02,8.238405927980096966e-02,3.078762417266355245e-01,4.483220514485588559e-01,2.669325652587301034e-01,3.077332393270258981e-01,-2.968185447729170812e-01,5.720077329183320680e-01,1.353566827625195812e-01,6.223487473658876334e-01,-3.027726941126999138e-01,9.009482979080938314e-01,-6.906441499285951302e-01,-1.372924254682027501e-01,1.000000000000000000e+00,5.775598067593205043e-01,-3.748602995784246911e-02,-1.199833481463696144e-01,-1.469661043207115825e-01,-1.901017496351138925e-01,-3.103716349103344818e-01,8.213412100411529582e-03
8.460248265053468830e-02,-1.649872847615998506e-01,1.559004184271876037e-01,3.138594550598349797e-01,2.966578431044038511e-01,4.255652563270965749e-01,3.946335422051645003e-01,2.399567403083137929e-01,-7.123665312961613427e-01,7.038680231900682482e-01,1.870491637177320032e-01,9.721581557255087880e-01,-2.009365357027065868e-01,4.432313827562818775e-01,-3.515943504384722584e-01,-1.077990782294613731e-01,5.775598067593205043e-01,1.000000000000000000e+00,-3.217448652076043691e-02,7.676488418106527933e-02,3.014395424238815874e-02,-1.512458555907847391e-01,-1.940060995102823038e-01,1.225254165611041335e-01
-1.391829972952256522e-01,9.039298572575953095e-02,2.951485688804632475e-03,-1.434674519864911381e-02,-6.679522229217818574e-02,-8.450814965175235116e-02,-1.741756540862059166e-01,-5.191535781115197423e-01,1.301992522123289649e-02,-1.378034197113941761e-01,-4.047555376048235787e-01,-7.286191824363844050e-02,7.431621561941850751e-02,-3.676585528354401472e-02,-3.871247908681977323e-01,1.127972112085900980e-01,-3.748602995784246911e-02,-3.217448652076043691e-02,1.000000000000000000e+00,-7.872005444363029680e-02,-2.552404679695209969e-02,9.761026950793995349e-02,6.147588873739769089e-02,2.644212881613123428e-02
8.983801687504837652e-01,2.895609960602943400e-01,1.988306523196173292e-01,2.289510683850496386e-01,-3.974261344082952868e-02,-1.112971868539516240e-01,1.267870405859998217e-01,-1.302671837064106330e-01,-1.713008144062825866e-01,4.292015323026521223e-02,-9.005631969111557722e-02,7.096188534636126144e-02,2.901048656178800145e-01,-9.120382691595337044e-02,1.191670990440189121e-02,2.861484328705303226e-01,-1.199833481463696144e-01,7.676488418106527933e-02,-7.872005444363029680e-02,1.000000000000000000e+00,1.085947081970257272e-01,2.739496254135585507e-01,2.954567781257492198e-01,7.794001883686263454e-02
1.659636583983722935e-01,3.750038453430645236e-01,2.126045260550361859e-01,2.652125779762887214e-01,-4.404780141462605325e-02,-3.481092346959591688e-01,-1.891518475192457416e-01,-2.216431531555503650e-03,-2.601197562687891929e-01,-7.781481122327033040e-02,-2.979410178798674261e-03,-5.539240355267628646e-03,2.550559072525370174e-01,-1.204151727323141824e-01,1.507678029868079472e-01,2.598254322877845413e-01,-1.469661043207115825e-01,3.014395424238815874e-02,-2.552404679695209969e-02,1.085947081970257272e-01,1.000000000000000000e+00,3.397794165822772272e-01,2.755517398611937452e-01,5.299222575008694786e-02
3.282022494532876866e-01,9.906911665583282289e-01,3.645253043946004023e-01,3.181648551125182967e-01,-6.492676506584859064e-01,-5.782481703734209111e-01,-4.704736790320400153e-01,-4.102213405984447281e-01,-2.935862810878793194e-01,-1.872819427815847204e-01,-2.526504062980587384e-01,-1.736975858116026616e-01,7.957249494944120816e-01,-1.566533379101143486e-01,-1.360429927528850058e-01,8.234271802901880211e-01,-1.901017496351138925e-01,-1.512458555907847391e-01,9.761026950793995349e-02,2.739496254135585507e-01,3.397794165822772272e-01,1.000000000000000000e+00,7.971934541234648730e-01,-5.846296226582108069e-02
3.567832425651213391e-01,8.003354722098334761e-01,4.134330456178913482e-01,3.658607043233905731e-01,-5.280133546137213418e-01,-5.081553294223366546e-01,-3.938364772553302751e-01,-3.946553289978319556e-01,-1.612410453207734073e-01,-2.922132647937509820e-01,-2.200236711431435288e-01,-2.399500483418263441e-01,9.521685898087643984e-01,-2.804197966501587591e-01,-1.301656912012053718e-02,6.427264333306913491e-01,-3.103716349103344818e-01,-1.940060995102823038e-01,6.147588873739769089e-02,2.954567781257492198e-01,2.755517398611937452e-01,7.971934541234648730e-01,1.000000000000000000e+00,1.112108865769003002e-01
5.905152459994276321e-02,-6.879168343817869402e-02,6.178825430774400607e-01,7.144082691480310165e-01,-2.959941285702806860e-02,4.591932678193297868e-01,9.242110986935464512e-02,2.012238126877326228e-01,2.975642834807445958e-01,-3.430650357467598943e-02,4.938891587686323748e-01,7.934733394702143949e-02,1.055330078821740125e-01,-5.031236344905036517e-02,1.453524009575136722e-01,-1.762548746164267419e-02,8.213412100411529582e-03,1.225254165611041335e-01,2.644212881613123428e-02,7.794001883686263454e-02,5.299222575008694786e-02,-5.846296226582108069e-02,1.112108865769003002e-01,1.000000000000000000e+00
